,education_attained,enrollment_status,age,sample_weight,employed
41679,11,0,38.0,35.0,1
41680,17,0,30.0,22.0,1
41681,21,1,25.0,22.0,1
41682,19,0,51.0,24.0,1
41683,18,0,44.0,23.0,1
41684,19,0,23.0,25.0,1
41685,22,0,44.0,26.0,0
41686,22,0,47.0,27.0,1
41687,09,0,12.0,26.0,1
41688,22,1,39.0,24.0,1
41689,22,0,47.0,23.0,1
41690,20,0,56.0,12.0,1
41691,19,0,86.0,13.0,1
41692,16,0,80.0,13.0,1
41693,19,0,59.0,22.0,1
41694,18,0,50.0,24.0,1
41695,21,0,0.0,23.0,1
41696,16,0,24.0,33.0,1
41697,16,0,61.0,40.0,1
41698,04,0,7.0,22.0,1
41699,17,0,83.0,14.0,1
41700,19,0,81.0,13.0,1
41701,16,0,55.0,22.0,1
41702,16,0,55.0,21.0,1
41703,16,0,27.0,27.0,1
41704,20,0,68.0,13.0,1
41705,16,0,19.0,11.0,1
41706,19,0,70.0,11.0,1
41707,21,0,52.0,59.0,1
41708,13,0,17.0,41.0,1
41709,21,0,44.0,14.0,1
41710,21,1,43.0,13.0,1
41711,13,1,17.0,9.0,1
41712,10,1,13.0,11.0,1
41713,23,1,51.0,13.0,1
41714,21,0,36.0,24.0,1
41715,21,0,38.0,23.0,1
41716,20,0,49.0,20.0,0
41717,18,0,50.0,22.0,1
41718,19,0,20.0,20.0,1
41719,01,0,30.0,9.0,1
41720,10,0,12.0,16.0,1
41721,08,0,11.0,14.0,1
41722,15,0,23.0,11.0,1
41723,15,1,30.0,10.0,1
41724,19,1,52.0,21.0,1
41725,02,1,5.0,13.0,1
41726,21,0,52.0,22.0,1
41727,20,0,54.0,21.0,1
41728,16,0,48.0,36.0,1
41729,16,0,84.0,12.0,1
41730,21,0,54.0,12.0,1
41731,09,0,11.0,20.0,1
41732,20,0,70.0,18.0,1
41733,18,1,52.0,18.0,1
41734,15,0,19.0,19.0,0
41735,22,0,67.0,25.0,0
41736,19,0,21.0,19.0,1
41737,19,0,72.0,23.0,1
41738,11,0,14.0,20.0,1
41739,10,0,12.0,20.0,1
41740,16,0,89.0,24.0,1
41741,16,0,94.0,21.0,1
41742,21,0,27.0,25.0,1
41743,19,0,31.0,25.0,1
41744,19,0,81.0,21.0,1
41745,18,0,65.0,20.0,1
41746,16,0,26.0,118.0,1
41747,20,0,63.0,136.0,1
41748,22,0,39.0,71.0,1
41749,17,0,20.0,66.0,1
41750,18,0,69.0,16.0,1
41751,13,0,64.0,12.0,1
41752,22,0,31.0,11.0,1
41753,21,0,55.0,19.0,1
41754,16,0,49.0,4.0,1
41755,12,0,44.0,4.0,1
41756,16,0,26.0,4.0,1
41757,16,0,25.0,5.0,1
41758,16,0,20.0,3.0,1
41759,12,0,15.0,4.0,1
41760,11,0,13.0,3.0,1
41761,21,0,40.0,54.0,1
41762,13,0,42.0,62.0,1
41763,12,0,35.0,63.0,1
41764,16,0,28.0,8.0,1
41765,16,0,31.0,13.0,1
41766,16,0,25.0,13.0,1
41767,24,0,37.0,26.0,1
41768,24,0,43.0,24.0,1
41769,21,0,1.0,23.0,1
41770,21,0,27.0,15.0,1
41771,21,0,29.0,15.0,1
41772,19,0,73.0,15.0,1
41773,16,0,69.0,16.0,1
41774,20,0,42.0,16.0,1
41775,18,0,34.0,56.0,1
41776,19,0,34.0,64.0,1
41777,14,0,17.0,49.0,1
41778,16,0,60.0,59.0,1
41779,16,0,84.0,10.0,1
41780,22,0,27.0,29.0,1
41781,19,0,23.0,19.0,1
41782,22,0,47.0,12.0,1
41783,09,0,12.0,12.0,1
41784,01,0,55.0,13.0,1
41785,22,0,71.0,16.0,1
41786,22,0,41.0,20.0,0
41787,21,0,41.0,22.0,0
41788,05,0,8.0,21.0,1
41789,02,0,5.0,21.0,1
41790,20,0,67.0,19.0,1
41791,16,0,60.0,31.0,1
41792,20,0,77.0,35.0,1
41793,21,0,25.0,39.0,0
41794,20,0,75.0,12.0,1
41795,22,0,70.0,12.0,1
41796,21,0,65.0,24.0,1
41797,18,1,70.0,23.0,1
41798,16,1,22.0,21.0,1
41799,21,0,48.0,11.0,1
41800,21,1,47.0,14.0,1
41801,16,1,18.0,14.0,1
41802,16,0,60.0,12.0,1
41803,18,0,63.0,18.0,1
41804,20,0,53.0,49.0,1
41805,16,0,55.0,57.0,1
41806,16,0,55.0,42.0,1
41807,16,0,28.0,4.0,1
41808,18,0,26.0,5.0,1
41809,05,0,8.0,3.0,1
41810,20,0,39.0,14.0,1
41811,21,0,39.0,14.0,1
41812,13,0,16.0,12.0,1
41813,10,1,13.0,13.0,1
41814,11,0,14.0,13.0,1
41815,19,0,32.0,58.0,1
41816,06,0,9.0,72.0,1
41817,01,0,4.0,72.0,1
41818,20,0,78.0,19.0,1
41819,20,0,57.0,22.0,1
41820,22,0,37.0,10.0,1
41821,19,0,70.0,14.0,1
41822,16,0,66.0,14.0,1
41823,14,0,77.0,18.0,1
41824,21,1,22.0,21.0,1
41825,22,0,21.0,21.0,0
41826,10,1,14.0,13.0,1
41827,07,1,10.0,18.0,1
41828,21,0,2.0,12.0,1
41829,21,0,0.0,13.0,1
41830,19,0,82.0,29.0,1
41831,18,0,74.0,24.0,1
41832,22,0,64.0,29.0,1
41833,18,0,25.0,24.0,1
41834,19,0,26.0,26.0,1
41835,11,0,75.0,16.0,1
41836,21,0,51.0,12.0,1
41837,18,0,80.0,19.0,1
41838,18,0,82.0,15.0,1
41839,19,0,72.0,14.0,1
41840,19,0,84.0,17.0,1
41841,22,0,30.0,38.0,1
41842,21,0,31.0,37.0,1
41843,21,0,1.0,36.0,1
41844,21,0,0.0,35.0,1
41845,21,0,37.0,22.0,1
41846,22,0,38.0,20.0,1
41847,02,0,5.0,21.0,1
41848,21,0,2.0,20.0,1
41849,22,0,56.0,15.0,1
41850,22,0,55.0,14.0,1
41851,22,0,28.0,21.0,1
41852,22,0,25.0,19.0,1
41853,20,0,26.0,17.0,1
41854,21,0,29.0,17.0,1
41855,21,0,0.0,17.0,1
41856,22,0,53.0,41.0,1
41857,21,0,56.0,37.0,1
41858,16,1,40.0,26.0,1
41859,08,1,12.0,17.0,1
41860,01,1,39.0,19.0,1
41861,21,0,45.0,22.0,1
41862,20,0,38.0,24.0,1
41863,13,0,16.0,39.0,1
41864,16,0,46.0,3.0,1
41865,20,0,34.0,4.0,1
41866,07,0,10.0,3.0,1
41867,19,0,42.0,13.0,1
41868,21,0,42.0,12.0,1
41869,07,0,11.0,11.0,1
41870,05,0,8.0,13.0,1
41871,01,0,32.0,21.0,1
41872,18,0,36.0,34.0,0
41873,16,0,79.0,37.0,1
41874,19,0,70.0,41.0,1
41875,22,0,42.0,21.0,1
41876,21,0,82.0,17.0,1
41877,16,0,46.0,15.0,1
41878,15,0,42.0,14.0,1
41879,20,0,24.0,20.0,1
41880,18,0,22.0,14.0,1
41881,20,0,36.0,25.0,1
41882,02,0,5.0,22.0,1
41883,22,0,66.0,13.0,1
41884,09,0,12.0,10.0,1
41885,18,0,29.0,16.0,1
41886,12,0,56.0,12.0,1
41887,16,0,21.0,18.0,1
41888,17,0,82.0,19.0,1
41889,21,0,36.0,13.0,1
41890,21,0,34.0,16.0,0
41891,03,0,6.0,15.0,1
41892,21,0,2.0,13.0,1
41893,20,1,29.0,24.0,1
41894,19,1,37.0,23.0,1
41895,22,0,55.0,12.0,1
41896,22,0,55.0,12.0,1
41897,22,1,79.0,12.0,1
41898,23,0,43.0,20.0,1
41899,13,0,16.0,21.0,1
41900,21,0,40.0,16.0,1
41901,16,0,42.0,14.0,1
41902,16,0,45.0,12.0,1
41903,14,0,18.0,17.0,1
41904,09,0,12.0,15.0,1
41905,16,0,57.0,25.0,1
41906,16,0,81.0,14.0,1
41907,21,0,78.0,12.0,1
41908,22,0,72.0,13.0,1
41909,19,1,94.0,14.0,1
41910,19,0,69.0,59.0,1
41911,13,0,41.0,67.0,1
41912,20,0,51.0,25.0,1
41913,16,0,47.0,27.0,1
41914,19,0,22.0,16.0,1
41915,12,0,16.0,17.0,1
41916,21,0,31.0,14.0,1
41917,19,1,43.0,15.0,1
41918,12,1,33.0,9.0,1
41919,18,0,51.0,13.0,1
41920,19,0,52.0,15.0,0
41921,21,0,40.0,22.0,1
41922,21,0,41.0,21.0,1
41923,05,0,8.0,21.0,1
41924,03,0,6.0,21.0,1
41925,21,0,38.0,13.0,0
41926,22,0,35.0,14.0,1
41927,19,0,49.0,13.0,1
41928,16,0,47.0,12.0,1
41929,24,0,56.0,12.0,1
41930,21,0,54.0,13.0,1
41931,22,0,55.0,22.0,1
41932,21,0,52.0,25.0,1
41933,19,0,48.0,69.0,1
41934,16,0,52.0,67.0,1
41935,21,0,22.0,57.0,1
41936,15,0,25.0,16.0,1
41937,19,0,53.0,15.0,1
41938,16,0,19.0,16.0,1
41939,16,0,18.0,16.0,1
41940,20,0,60.0,14.0,1
41941,20,0,55.0,17.0,1
41942,16,0,21.0,17.0,1
41943,21,0,1.0,17.0,1
41944,13,0,16.0,21.0,1
41945,24,0,73.0,23.0,1
41946,17,0,35.0,22.0,1
41947,21,0,40.0,26.0,1
41948,19,0,43.0,27.0,1
41949,08,0,11.0,23.0,1
41950,05,0,8.0,24.0,1
41951,19,0,35.0,16.0,1
41952,14,0,71.0,6.0,1
41953,16,0,24.0,4.0,1
41954,20,1,67.0,3.0,1
41955,22,0,73.0,13.0,1
41956,20,0,71.0,8.0,1
41957,16,0,41.0,32.0,1
41958,13,0,17.0,32.0,1
41959,07,0,11.0,34.0,1
41960,06,0,9.0,40.0,1
41961,02,0,4.0,27.0,1
41962,09,0,29.0,19.0,1
41963,22,0,43.0,29.0,1
41964,19,0,43.0,28.0,1
41965,14,0,18.0,24.0,1
41966,11,0,14.0,27.0,1
41967,22,0,58.0,25.0,1
41968,21,0,33.0,16.0,1
41969,21,0,39.0,17.0,0
41970,20,0,65.0,14.0,1
41971,19,0,72.0,14.0,1
41972,21,0,30.0,13.0,1
41973,18,1,82.0,3.0,1
41974,14,1,79.0,2.0,1
41975,21,1,82.0,3.0,1
41976,18,0,58.0,11.0,1
41977,19,0,25.0,11.0,1
41978,21,0,62.0,21.0,1
41979,17,0,59.0,13.0,0
41980,01,0,55.0,14.0,1
41981,21,1,52.0,16.0,1
41982,01,0,90.0,19.0,1
41983,20,0,54.0,66.0,1
41984,16,0,20.0,48.0,1
41985,21,0,29.0,26.0,1
41986,21,0,1.0,38.0,1
41987,21,0,62.0,13.0,1
41988,16,0,45.0,14.0,1
41989,20,0,23.0,12.0,1
41990,19,0,20.0,12.0,1
41991,14,0,17.0,9.0,1
41992,20,0,59.0,13.0,1
41993,16,0,54.0,11.0,1
41994,12,0,16.0,10.0,1
41995,03,0,6.0,15.0,1
41996,16,0,23.0,59.0,1
41997,19,0,25.0,74.0,1
41998,21,0,2.0,67.0,1
41999,21,0,0.0,66.0,1
42000,21,0,37.0,16.0,1
42001,16,0,39.0,16.0,1
42002,18,0,77.0,14.0,1
42003,19,0,87.0,15.0,1
42004,16,0,51.0,15.0,1
42005,21,0,75.0,12.0,1
42006,16,0,76.0,12.0,1
42007,16,0,34.0,57.0,1
42008,16,0,44.0,65.0,0
42009,01,0,3.0,48.0,1
42010,09,0,12.0,82.0,1
42011,04,0,8.0,64.0,1
42012,19,0,42.0,12.0,1
42013,16,0,47.0,13.0,1
42014,19,0,43.0,14.0,1
42015,22,0,75.0,8.0,1
42016,21,0,66.0,23.0,1
42017,18,0,41.0,15.0,1
42018,21,0,39.0,15.0,1
42019,03,0,7.0,13.0,1
42020,01,0,5.0,13.0,1
42021,19,0,67.0,14.0,0
42022,16,0,64.0,11.0,1
42023,21,0,39.0,13.0,1
42024,16,0,61.0,12.0,1
42025,19,0,21.0,11.0,1
42026,21,0,26.0,15.0,1
42027,22,0,60.0,25.0,1
42028,23,0,54.0,30.0,1
42029,23,0,73.0,16.0,1
42030,16,0,72.0,19.0,1
42031,20,0,46.0,19.0,1
42032,17,0,54.0,12.0,1
42033,08,0,11.0,13.0,1
42034,21,0,57.0,11.0,0
42035,21,0,44.0,18.0,1
42036,05,0,8.0,13.0,1
42037,02,0,6.0,14.0,1
42038,21,0,1.0,12.0,1
42039,22,0,63.0,29.0,1
42040,24,0,68.0,29.0,1
42041,16,0,38.0,14.0,1
42042,21,0,39.0,14.0,1
42043,13,0,16.0,14.0,1
42044,12,0,15.0,14.0,1
42045,09,0,12.0,15.0,1
42046,08,0,11.0,12.0,1
42047,06,0,9.0,14.0,1
42048,19,0,53.0,18.0,1
42049,18,0,40.0,18.0,1
42050,12,0,15.0,23.0,1
42051,08,0,10.0,21.0,1
42052,19,0,61.0,14.0,1
42053,16,0,52.0,15.0,1
42054,21,0,46.0,17.0,1
42055,16,1,48.0,19.0,1
42056,19,1,17.0,18.0,1
42057,07,1,10.0,18.0,1
42058,19,1,28.0,12.0,1
42059,01,0,74.0,17.0,1
42060,14,0,18.0,25.0,1
42061,01,0,53.0,21.0,1
42062,19,1,72.0,24.0,1
42063,21,0,31.0,13.0,1
42064,21,0,33.0,11.0,1
42065,16,0,72.0,21.0,1
42066,22,0,65.0,20.0,1
42067,19,0,71.0,15.0,1
42068,19,0,64.0,13.0,1
42069,16,0,85.0,12.0,1
42070,18,0,84.0,11.0,1
42071,21,0,58.0,12.0,1
42072,16,0,22.0,10.0,1
42073,20,1,22.0,8.0,1
42074,21,0,38.0,14.0,1
42075,21,0,38.0,15.0,1
42076,04,0,8.0,16.0,1
42077,02,0,5.0,16.0,1
42078,21,0,52.0,14.0,1
42079,20,0,47.0,18.0,1
42080,19,0,48.0,16.0,1
42081,18,0,18.0,16.0,1
42082,01,0,23.0,11.0,1
42083,16,0,19.0,11.0,1
42084,19,0,69.0,14.0,1
42085,18,0,66.0,14.0,1
42086,21,1,45.0,7.0,1
42087,20,1,44.0,8.0,1
42088,06,1,10.0,7.0,1
42089,16,1,19.0,6.0,1
42090,04,0,66.0,9.0,1
42091,18,0,59.0,7.0,1
42092,16,0,54.0,7.0,1
42093,19,0,61.0,60.0,1
42094,19,0,59.0,63.0,1
42095,21,0,27.0,75.0,1
42096,16,0,90.0,73.0,1
42097,19,0,44.0,13.0,1
42098,22,0,42.0,12.0,1
42099,16,0,19.0,13.0,1
42100,13,0,16.0,10.0,1
42101,19,0,45.0,21.0,1
42102,21,0,43.0,31.0,1
42103,01,0,3.0,19.0,1
42104,18,0,80.0,13.0,1
42105,22,0,66.0,16.0,0
42106,22,0,62.0,13.0,0
42107,16,0,46.0,63.0,1
42108,10,0,19.0,52.0,1
42109,05,0,9.0,63.0,1
42110,05,0,9.0,63.0,1
42111,24,0,70.0,23.0,1
42112,22,0,69.0,25.0,1
42113,18,0,46.0,33.0,1
42114,21,0,58.0,13.0,1
42115,22,1,60.0,14.0,1
42116,22,0,63.0,17.0,1
42117,19,0,22.0,16.0,1
42118,19,0,73.0,21.0,1
42119,23,0,52.0,14.0,1
42120,19,0,59.0,50.0,1
42121,22,0,62.0,28.0,1
42122,21,0,22.0,14.0,1
42123,21,0,24.0,11.0,0
42124,16,0,30.0,20.0,1
42125,18,0,57.0,14.0,1
42126,19,0,64.0,13.0,1
42127,20,0,61.0,7.0,1
42128,18,0,80.0,15.0,1
42129,21,0,32.0,46.0,1
42130,20,0,29.0,55.0,1
42131,21,0,0.0,33.0,1
42132,01,0,57.0,45.0,1
42133,16,0,27.0,60.0,1
42134,19,0,20.0,36.0,1
42135,22,0,41.0,23.0,1
42136,19,0,39.0,17.0,1
42137,09,0,12.0,23.0,1
42138,06,0,10.0,20.0,1
42139,01,0,4.0,19.0,1
42140,19,0,50.0,17.0,1
42141,18,0,45.0,11.0,1
42142,22,0,48.0,29.0,1
42143,20,0,52.0,38.0,1
42144,18,0,20.0,24.0,1
42145,24,0,58.0,16.0,1
42146,21,0,61.0,17.0,1
42147,21,0,25.0,21.0,1
42148,19,0,60.0,44.0,0
42149,20,1,37.0,29.0,1
42150,20,0,64.0,14.0,0
42151,18,1,63.0,13.0,0
42152,19,0,38.0,33.0,1
42153,19,0,30.0,21.0,1
42154,18,0,57.0,12.0,1
42155,19,0,55.0,13.0,1
42156,18,0,51.0,19.0,1
42157,11,0,15.0,16.0,1
42158,21,0,24.0,81.0,1
42159,19,0,35.0,71.0,1
42160,18,0,61.0,21.0,1
42161,21,0,36.0,20.0,1
42162,22,0,34.0,21.0,0
42163,21,0,1.0,21.0,1
42164,21,0,66.0,13.0,1
42165,20,0,57.0,14.0,1
42166,18,0,19.0,10.0,1
42167,20,0,23.0,13.0,1
42168,18,0,20.0,13.0,1
42169,21,0,58.0,14.0,1
42170,19,0,60.0,20.0,1
42171,16,0,63.0,21.0,1
42172,16,0,27.0,36.0,1
42173,18,0,21.0,39.0,1
42174,12,0,18.0,36.0,1
42175,17,0,35.0,11.0,1
42176,12,0,15.0,17.0,1
42177,03,0,7.0,12.0,1
42178,17,0,64.0,21.0,1
42179,20,0,61.0,12.0,1
42180,19,1,57.0,11.0,1
42181,14,1,17.0,11.0,1
42182,21,0,61.0,12.0,1
42183,21,0,36.0,22.0,1
42184,21,0,34.0,22.0,0
42185,16,0,80.0,15.0,1
42186,19,0,34.0,32.0,1
42187,18,0,54.0,13.0,1
42188,22,0,50.0,12.0,1
42189,21,0,49.0,13.0,1
42190,19,0,58.0,14.0,1
42191,19,1,56.0,13.0,1
42192,13,0,86.0,11.0,1
42193,16,1,63.0,12.0,1
42194,21,0,59.0,13.0,0
42195,16,0,87.0,11.0,1
42196,21,0,42.0,15.0,1
42197,20,0,44.0,11.0,1
42198,16,0,19.0,16.0,1
42199,13,0,17.0,15.0,1
42200,21,0,68.0,12.0,1
42201,20,0,70.0,13.0,1
42202,19,0,62.0,12.0,1
42203,21,0,63.0,13.0,1
42204,19,0,21.0,28.0,1
42205,19,0,24.0,42.0,1
42206,16,0,46.0,28.0,1
42207,06,0,9.0,20.0,1
42208,16,0,60.0,12.0,1
42209,16,0,48.0,12.0,1
42210,16,1,77.0,27.0,1
42211,20,0,31.0,24.0,1
42212,16,0,86.0,21.0,1
42213,21,0,61.0,12.0,1
42214,21,0,60.0,12.0,1
42215,16,0,20.0,11.0,1
42216,20,0,58.0,15.0,0
42217,20,0,56.0,17.0,1
42218,20,0,46.0,11.0,1
42219,15,0,27.0,31.0,1
42220,21,0,2.0,25.0,1
42221,17,0,26.0,43.0,1
42222,19,0,29.0,51.0,1
42223,18,0,44.0,13.0,1
42224,14,0,17.0,9.0,1
42225,19,0,47.0,15.0,1
42226,19,0,30.0,22.0,1
42227,20,0,30.0,21.0,1
42228,02,0,5.0,27.0,1
42229,19,0,53.0,28.0,1
42230,16,0,53.0,22.0,1
42231,19,0,32.0,31.0,1
42232,17,0,31.0,42.0,0
42233,13,0,70.0,42.0,1
42234,20,0,46.0,16.0,1
42235,22,0,47.0,17.0,1
42236,07,0,10.0,15.0,1
42237,05,0,8.0,15.0,1
42238,22,0,39.0,13.0,1
42239,19,0,55.0,13.0,1
42240,19,0,57.0,12.0,1
42241,19,0,70.0,17.0,1
42242,16,0,61.0,15.0,1
42243,20,0,42.0,41.0,1
42244,20,0,43.0,44.0,1
42245,12,0,15.0,42.0,1
42246,09,0,12.0,37.0,1
42247,21,0,1.0,31.0,1
42248,21,0,48.0,12.0,1
42249,20,0,63.0,12.0,1
42250,21,0,31.0,14.0,1
42251,19,0,31.0,13.0,1
42252,08,0,11.0,12.0,1
42253,06,0,9.0,12.0,1
42254,05,0,7.0,14.0,1
42255,21,0,67.0,18.0,1
42256,20,0,58.0,19.0,1
42257,21,0,26.0,21.0,1
42258,21,1,27.0,23.0,1
42259,16,0,52.0,11.0,1
42260,18,0,22.0,10.0,1
42261,19,0,61.0,12.0,1
42262,22,0,51.0,12.0,1
42263,16,0,21.0,36.0,1
42264,17,1,29.0,39.0,1
42265,16,0,61.0,22.0,1
42266,13,0,69.0,26.0,1
42267,09,0,37.0,27.0,1
42268,21,0,55.0,42.0,1
42269,22,0,50.0,22.0,1
42270,14,0,16.0,19.0,1
42271,13,0,15.0,18.0,1
42272,22,0,46.0,23.0,1
42273,21,0,32.0,49.0,1
42274,21,0,34.0,46.0,1
42275,09,0,42.0,4.0,1
42276,19,0,62.0,12.0,1
42277,07,0,10.0,15.0,1
42278,05,0,8.0,13.0,1
42279,01,0,4.0,13.0,1
42280,21,0,37.0,14.0,1
42281,20,0,32.0,13.0,1
42282,21,0,2.0,13.0,1
42283,21,0,0.0,13.0,1
42284,19,0,71.0,15.0,1
42285,21,0,58.0,13.0,1
42286,21,0,61.0,13.0,1
42287,14,0,17.0,12.0,1
42288,16,0,60.0,20.0,1
42289,21,0,47.0,14.0,1
42290,21,0,70.0,12.0,1
42291,19,0,49.0,28.0,1
42292,20,0,29.0,27.0,1
42293,20,0,47.0,33.0,1
42294,22,0,58.0,15.0,1
42295,21,0,47.0,18.0,1
42296,19,0,54.0,16.0,1
42297,03,0,5.0,24.0,1
42298,19,0,50.0,14.0,1
42299,21,0,57.0,46.0,1
42300,16,0,55.0,42.0,1
42301,19,0,34.0,44.0,1
42302,01,0,3.0,25.0,1
42303,16,0,30.0,44.0,1
42304,09,0,33.0,23.0,1
42305,12,0,38.0,23.0,1
42306,08,0,10.0,24.0,1
42307,06,0,9.0,25.0,1
42308,22,0,67.0,15.0,1
42309,19,0,51.0,20.0,1
42310,20,0,22.0,14.0,1
42311,18,0,19.0,20.0,1
42312,14,0,17.0,24.0,1
42313,13,1,17.0,19.0,1
42314,09,1,13.0,16.0,1
42315,21,1,48.0,18.0,1
42316,01,1,45.0,19.0,1
42317,21,0,31.0,19.0,1
42318,21,0,31.0,20.0,0
42319,21,0,0.0,21.0,1
42320,21,0,28.0,42.0,1
42321,19,0,21.0,27.0,1
42322,21,0,1.0,41.0,1
42323,16,0,69.0,12.0,1
42324,21,0,32.0,14.0,1
42325,21,0,34.0,23.0,1
42326,23,0,36.0,24.0,1
42327,22,0,50.0,14.0,1
42328,21,0,58.0,15.0,1
42329,21,0,23.0,13.0,1
42330,21,0,30.0,15.0,1
42331,21,0,57.0,66.0,1
42332,21,0,55.0,61.0,1
42333,21,0,23.0,52.0,1
42334,16,0,36.0,65.0,1
42335,04,0,7.0,55.0,1
42336,02,0,5.0,55.0,1
42337,21,0,0.0,60.0,1
42338,16,0,33.0,63.0,1
42339,21,0,31.0,27.0,1
42340,03,0,6.0,40.0,1
42341,02,0,3.0,24.0,1
42342,18,0,29.0,35.0,1
42343,21,1,87.0,7.0,1
42344,21,0,50.0,14.0,1
42345,19,0,26.0,70.0,1
42346,17,0,28.0,65.0,1
42347,16,0,59.0,14.0,1
42348,19,0,59.0,13.0,1
42349,21,0,52.0,16.0,1
42350,21,0,63.0,14.0,1
42351,21,0,24.0,13.0,1
42352,22,1,45.0,11.0,1
42353,19,1,25.0,15.0,1
42354,16,1,18.0,9.0,1
42355,21,0,38.0,23.0,1
42356,21,0,38.0,23.0,1
42357,08,0,11.0,22.0,1
42358,01,0,4.0,22.0,1
42359,01,1,3.0,17.0,1
42360,16,0,47.0,37.0,1
42361,21,0,52.0,51.0,1
42362,21,0,44.0,22.0,1
42363,16,0,42.0,21.0,1
42364,09,0,12.0,18.0,1
42365,07,0,10.0,18.0,1
42366,21,0,69.0,21.0,1
42367,21,0,69.0,20.0,1
42368,21,0,54.0,7.0,1
42369,16,0,58.0,7.0,1
42370,21,0,24.0,6.0,1
42371,22,0,43.0,13.0,0
42372,23,0,44.0,15.0,1
42373,07,0,9.0,15.0,1
42374,03,0,4.0,14.0,1
42375,08,0,77.0,19.0,1
42376,08,0,71.0,18.0,1
42377,21,0,40.0,13.0,1
42378,21,0,46.0,14.0,0
42379,04,0,8.0,13.0,1
42380,18,0,77.0,28.0,1
42381,23,0,32.0,12.0,1
42382,23,0,31.0,12.0,1
42383,19,0,65.0,88.0,1
42384,16,0,94.0,36.0,1
42385,19,0,49.0,24.0,1
42386,21,0,62.0,42.0,1
42387,21,0,62.0,40.0,1
42388,19,0,86.0,25.0,1
42389,19,0,76.0,12.0,1
42390,15,0,73.0,13.0,1
42391,16,0,49.0,25.0,1
42392,20,0,57.0,12.0,1
42393,20,1,82.0,13.0,1
42394,18,1,49.0,12.0,1
42395,18,1,41.0,14.0,1
42396,11,1,42.0,12.0,1
42397,16,1,21.0,12.0,1
42398,21,0,49.0,15.0,1
42399,19,1,51.0,12.0,1
42400,16,1,19.0,14.0,1
42401,11,1,15.0,14.0,1
42402,22,0,63.0,18.0,0
42403,21,0,63.0,16.0,1
42404,21,0,29.0,21.0,1
42405,22,1,80.0,10.0,1
42406,22,0,67.0,21.0,1
42407,20,0,56.0,24.0,1
42408,20,0,54.0,4.0,1
42409,15,0,55.0,3.0,1
42410,18,0,53.0,19.0,1
42411,19,0,22.0,20.0,1
42412,14,0,18.0,14.0,1
42413,16,0,55.0,19.0,1
42414,12,0,70.0,46.0,1
42415,12,0,30.0,80.0,1
42416,06,0,10.0,73.0,1
42417,01,0,5.0,74.0,1
42418,16,0,86.0,31.0,1
42419,22,0,68.0,14.0,1
42420,16,0,51.0,30.0,1
42421,16,0,49.0,22.0,1
42422,20,0,50.0,20.0,1
42423,06,0,56.0,21.0,1
42424,14,0,18.0,18.0,1
42425,12,0,16.0,24.0,1
42426,21,0,43.0,63.0,1
42427,19,0,44.0,98.0,0
42428,19,0,20.0,60.0,1
42429,16,0,18.0,56.0,1
42430,13,0,15.0,58.0,1
42431,19,0,80.0,62.0,1
42432,21,0,80.0,51.0,1
42433,19,0,51.0,20.0,1
42434,16,0,51.0,18.0,1
42435,13,0,16.0,18.0,1
42436,12,0,15.0,19.0,1
42437,10,0,13.0,19.0,1
42438,11,0,68.0,14.0,1
42439,16,0,64.0,23.0,1
42440,19,0,66.0,26.0,1
42441,21,0,41.0,14.0,1
42442,21,0,50.0,13.0,1
42443,23,0,41.0,64.0,1
42444,20,0,35.0,44.0,1
42445,05,0,7.0,47.0,1
42446,04,0,7.0,46.0,1
42447,02,0,4.0,38.0,1
42448,21,0,2.0,38.0,1
42449,11,0,58.0,56.0,1
42450,11,0,53.0,49.0,1
42451,21,0,72.0,22.0,1
42452,21,0,70.0,22.0,1
42453,20,0,55.0,23.0,1
42454,21,0,24.0,25.0,1
42455,17,0,46.0,20.0,1
42456,18,0,45.0,16.0,1
42457,14,0,22.0,22.0,1
42458,21,0,52.0,30.0,1
42459,15,0,24.0,29.0,1
42460,12,0,16.0,34.0,1
42461,21,0,40.0,22.0,0
42462,22,0,40.0,20.0,0
42463,02,0,4.0,20.0,1
42464,21,0,1.0,20.0,1
42465,19,0,38.0,39.0,1
42466,18,0,19.0,48.0,1
42467,13,0,16.0,66.0,1
42468,09,0,12.0,42.0,1
42469,08,0,11.0,41.0,1
42470,03,0,6.0,31.0,1
42471,16,0,54.0,14.0,1
42472,21,0,54.0,19.0,1
42473,21,0,22.0,16.0,1
42474,05,0,9.0,17.0,1
42475,19,0,25.0,67.0,1
42476,06,0,23.0,40.0,1
42477,21,0,2.0,71.0,1
42478,21,0,94.0,27.0,1
42479,22,0,24.0,20.0,1
42480,16,0,27.0,51.0,1
42481,11,0,14.0,21.0,1
42482,21,0,68.0,15.0,1
42483,19,0,51.0,12.0,1
42484,19,0,46.0,11.0,1
42485,18,0,19.0,14.0,1
42486,22,0,32.0,40.0,1
42487,19,0,26.0,39.0,1
42488,11,0,27.0,2.0,0
42489,13,0,24.0,5.0,1
42490,16,0,62.0,2.0,0
42491,23,0,52.0,19.0,1
42492,20,0,22.0,18.0,1
42493,13,0,16.0,14.0,1
42494,11,0,14.0,11.0,1
42495,01,0,46.0,15.0,1
42496,19,0,94.0,14.0,1
42497,16,0,63.0,24.0,1
42498,21,0,41.0,14.0,1
42499,21,1,41.0,13.0,1
42500,20,1,21.0,15.0,1
